Id,TrainNo,SourceCode,DestinationCode,Cars,StartingFrom,EndAt,DepartureTime,ArrivalTime,Type,Quota,DaysOfRun
4648,47158,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,12:08PM,12:37PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4649,47169,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,12:48PM,1:17PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4650,47160,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,1:28PM,1:57PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4651,47216,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,2:33PM,3:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4652,47161,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,2:53PM,3:22PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4653,47162,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,4:28PM,4:57PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4654,47163,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,5:03PM,5:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4655,47164,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,5:43PM,6:12PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4656,47218,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,5:58PM,6:27PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4657,47166,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,6:53PM,7:24PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4658,47207,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,7:03PM,7:37PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4659,47167,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,7:38PM,8:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4660,47203,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,8:48PM,9:20PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4661,47220,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,9:08PM,9:37PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4662,47170,Huppuguda,Secunderabad,NA,Falaknuma,Lingampally,9:33PM,10:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4663,47149,Huppuguda,James,NA,Falaknuma,Lingampally,5:03AM,5:38AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4664,47150,Huppuguda,James,NA,Falaknuma,Lingampally,5:43AM,6:18AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4665,47151,Huppuguda,James,NA,Falaknuma,Lingampally,6:28AM,7:03AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4666,47152,Huppuguda,James,NA,Falaknuma,Lingampally,7:13AM,7:46AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4667,47153,Huppuguda,James,NA,Falaknuma,Lingampally,7:28AM,8:08AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4668,47154,Huppuguda,James,NA,Falaknuma,Lingampally,7:58AM,8:33AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4669,47211,Huppuguda,James,NA,Falaknuma,Lingampally,8:33AM,9:08AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4670,47155,Huppuguda,James,NA,Falaknuma,Lingampally,9:13AM,9:48AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4671,47165,Huppuguda,James,NA,Falaknuma,Lingampally,10:03AM,10:41AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4672,47156,Huppuguda,James,NA,Falaknuma,Lingampally,10:38AM,11:15AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4673,47157,Huppuguda,James,NA,Falaknuma,Lingampally,10:58AM,11:41AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4674,47198,Huppuguda,James,NA,Falaknuma,Lingampally,11:13AM,11:48AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4675,47214,Huppuguda,James,NA,Falaknuma,Lingampally,11:38AM,12:13PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4676,47158,Huppuguda,James,NA,Falaknuma,Lingampally,12:08PM,12:43PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4677,47169,Huppuguda,James,NA,Falaknuma,Lingampally,12:48PM,1:23PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4678,47160,Huppuguda,James,NA,Falaknuma,Lingampally,1:28PM,2:03PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4679,47216,Huppuguda,James,NA,Falaknuma,Lingampally,2:33PM,3:08PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4680,47161,Huppuguda,James,NA,Falaknuma,Lingampally,2:53PM,3:28PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4681,47162,Huppuguda,James,NA,Falaknuma,Lingampally,4:28PM,5:03PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4682,47163,Huppuguda,James,NA,Falaknuma,Lingampally,5:03PM,5:41PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4683,47164,Huppuguda,James,NA,Falaknuma,Lingampally,5:43PM,6:16PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4684,47218,Huppuguda,James,NA,Falaknuma,Lingampally,5:58PM,6:33PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4685,47166,Huppuguda,James,NA,Falaknuma,Lingampally,6:53PM,7:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4686,47207,Huppuguda,James,NA,Falaknuma,Lingampally,7:03PM,7:43PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4687,47167,Huppuguda,James,NA,Falaknuma,Lingampally,7:38PM,8:16PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4688,47203,Huppuguda,James,NA,Falaknuma,Lingampally,8:48PM,9:26PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4689,47220,Huppuguda,James,NA,Falaknuma,Lingampally,9:08PM,9:43PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4690,47170,Huppuguda,James,NA,Falaknuma,Lingampally,9:33PM,10:08PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4691,47149,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,5:03AM,5:40AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4692,47150,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,5:43AM,6:20AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4693,47151,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,6:28AM,7:05AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4694,47152,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,7:13AM,7:48AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4695,47153,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,7:28AM,8:10AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4696,47154,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,7:58AM,8:35AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4697,47211,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,8:33AM,9:10AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4698,47155,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,9:13AM,9:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4699,47165,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,10:03AM,10:43AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4700,47156,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,10:38AM,11:17AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4701,47157,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,10:58AM,11:43AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4702,47198,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,11:13AM,11:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4703,47214,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,11:38AM,12:15PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4704,47158,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,12:08PM,12:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4705,47169,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,12:48PM,1:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4706,47160,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,1:28PM,2:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4707,47216,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,2:33PM,3:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4708,47161,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,2:53PM,3:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4709,47162,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,4:28PM,5:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4710,47163,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,5:03PM,5:43PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4711,47164,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,5:43PM,6:18PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4712,47218,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,5:58PM,6:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4713,47166,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,6:53PM,7:32PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4714,47207,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,7:03PM,7:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4715,47167,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,7:38PM,8:18PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4716,47203,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,8:48PM,9:28PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4717,47220,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,9:08PM,9:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4718,47170,Huppuguda,SanjeevaiahPark,NA,Falaknuma,Lingampally,9:33PM,10:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4719,47149,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,5:03AM,5:43AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4720,47150,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,5:43AM,6:23AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4721,47151,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,6:28AM,7:08AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4722,47152,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,7:13AM,7:51AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4723,47153,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,7:28AM,8:13AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4724,47154,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,7:58AM,8:38AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4725,47211,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,8:33AM,9:13AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4726,47155,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,9:13AM,9:53AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4727,47165,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,10:03AM,10:46AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4728,47156,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,10:38AM,11:20AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4729,47157,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,10:58AM,11:46AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4730,47198,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,11:13AM,11:53AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4731,47214,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,11:38AM,12:18PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4732,47158,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,12:08PM,12:48PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4733,47169,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,12:48PM,1:28PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4734,47160,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,1:28PM,2:08PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4735,47216,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,2:33PM,3:13PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4736,47161,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,2:53PM,3:33PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4737,47162,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,4:28PM,5:08PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4738,47163,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,5:03PM,5:46PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4739,47164,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,5:43PM,6:21PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4740,47218,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,5:58PM,6:38PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4741,47166,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,6:53PM,7:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4742,47207,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,7:03PM,7:48PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4743,47167,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,7:38PM,8:21PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4744,47203,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,8:48PM,9:31PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4745,47220,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,9:08PM,9:48PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4746,47170,Huppuguda,Begumpet,NA,Falaknuma,Lingampally,9:33PM,10:13PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4747,47149,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,5:03AM,5:45AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4748,47150,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,5:43AM,6:25AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4749,47151,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,6:28AM,7:10AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4750,47152,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,7:13AM,7:53AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4751,47153,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,7:28AM,8:15AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4752,47154,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,7:58AM,8:40AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4753,47211,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,8:33AM,9:15AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4754,47155,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,9:13AM,9:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4755,47165,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,10:03AM,10:48AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4756,47156,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,10:38AM,11:22AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4757,47157,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,10:58AM,11:48AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4758,47198,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,11:13AM,11:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4759,47214,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,11:38AM,12:20PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4760,47158,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,12:08PM,12:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4761,47169,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,12:48PM,1:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4762,47160,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,1:28PM,2:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4763,47216,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,2:33PM,3:15PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4764,47161,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,2:53PM,3:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4765,47162,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,4:28PM,5:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4766,47163,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,5:03PM,5:48PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4767,47164,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,5:43PM,6:23PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4768,47218,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,5:58PM,6:40PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4769,47166,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,6:53PM,7:37PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4770,47207,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,7:03PM,7:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4771,47167,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,7:38PM,8:23PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4772,47203,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,8:48PM,9:33PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4773,47220,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,9:08PM,9:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4774,47170,Huppuguda,NatureCureHospital,NA,Falaknuma,Lingampally,9:33PM,10:15PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4775,47149,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,5:03AM,5:47AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4776,47150,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,5:43AM,6:27AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4777,47151,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,6:28AM,7:12AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4778,47152,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,7:13AM,7:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4779,47153,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,7:28AM,8:17AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4780,47154,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,7:58AM,8:42AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4781,47211,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,8:33AM,9:17AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4782,47155,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,9:13AM,9:57AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4783,47165,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,10:03AM,10:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4784,47156,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,10:38AM,11:24AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4785,47157,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,10:58AM,11:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4786,47198,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,11:13AM,11:57AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4787,47214,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,11:38AM,12:22PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4788,47158,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,12:08PM,12:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4789,47169,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,12:48PM,1:32PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4790,47160,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,1:28PM,2:12PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4791,47216,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,2:33PM,3:17PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4792,47161,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,2:53PM,3:37PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4793,47162,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,4:28PM,5:12PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
4794,47163,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,5:03PM,5:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4795,47164,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,5:43PM,6:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4796,47218,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,5:58PM,6:42PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4797,47166,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,6:53PM,7:39PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4798,47207,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,7:03PM,7:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4799,47167,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,7:38PM,8:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4800,47203,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,8:48PM,9:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4801,47220,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,9:08PM,9:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4802,47170,Huppuguda,Fatehnagar,NA,Falaknuma,Lingampally,9:33PM,10:17PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4803,47149,Huppuguda,Bharatnagar,NA,Falaknuma,Lingampally,5:03AM,5:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4804,47150,Huppuguda,Bharatnagar,NA,Falaknuma,Lingampally,5:43AM,6:30AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
4805,47151,Huppuguda,Bharatnagar,NA,Falaknuma,Lingampally,6:28AM,7:15AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
