Source,Destination,Duration,Route,Stations,Interchanges,Normal Fare,Concessional Fare(Sunday and national holiday)
Madhapur,ESI Hospital,18 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital:,9,1,30,30
Madhapur,Gandhi Bhavan,30 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,14,1,40,40
Madhapur,Habsiguda,35 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,16,0,50,50
Madhapur,Hitech City,5 Min,@Blue: Madhapur: Durgam Chervu: Hitech City:,3,0,15,15
Madhapur,Irrum Manzil,19 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil:,9,1,35,35
Madhapur,JNTU College,34 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,16,1,45,45
Madhapur,Jubilee Hills Check Post,4 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post:,3,0,10,10
Madhapur,Jubilee Hills Road No 5,7 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5:,4,0,15,15
Madhapur,Khairatabad,22 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad:,10,1,35,35
Madhapur,KPHB Colony,31 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,15,1,45,45
Madhapur,Kukatpally,28 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,14,1,40,40
Madhapur,Lakdikapul,24 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul:,11,1,40,40
Madhapur,LB Nagar,49 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,23,1,55,55
Madhapur,Madhura Nagar,12 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:,6,0,25,25
Madhapur,Malakpet,36 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,17,1,45,45
Madhapur,Mettuguda,30 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,14,0,45,45
Madhapur,MG Bus station,34 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station:,16,1,45,45
Madhapur,Miyapur,37 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,17,1,45,45
Madhapur,Moosapet,24 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet:,12,1,40,40
Madhapur,Musarambagh,40 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,19,1,50,50
Madhapur,Nagole,43 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,20,0,55,55
Madhapur,Nampally,28 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally:,13,1,40,40
Madhapur,New Market,38 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,18,1,45,45
Madhapur,NGRI,37 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI:,17,0,50,50
Madhapur,Osmania Medical College,32 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College:,15,1,45,45
Madhapur,Parade Grounds,24 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds:,12,0,40,40
Madhapur,Paradise,22 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise:,11,0,40,40
Madhapur,Pedamma Temple,2 Min,@Blue: Madhapur: Pedamma Temple:,2,0,10,10
Madhapur,Prakash Nagar,18 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar:,9,0,35,35
Madhapur,Punjagutta,17 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta:,8,1,30,30
Madhapur,Rasool Pura,20 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura:,10,0,40,40
Madhapur,S R Nagar,16 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar:,8,1,30,30
Madhapur,Secunderabad,27 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,13,0,45,45
Madhapur,Tarnaka,32 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,15,0,45,45
Madhapur,Uppal,41 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,19,0,55,55
Madhapur,Uppal Stadium,39 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,18,0,50,50
Madhapur,Victoria Memorial,47 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,22,1,50,50
Madhapur,Yusuf Guda,9 Min,@Blue: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda:,5,0,25,25
Madhura Nagar,Ameerpet,2 Min,@Blue: Madhura Nagar: Ameerpet:,2,0,10,10
Madhura Nagar,Assembly,14 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly:,7,1,30,30
Madhura Nagar,Balanagar,14 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,8,1,25,25
Madhura Nagar,Begumpet,4 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet:,3,0,15,15
Madhura Nagar,Bharat Nagar,10 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,6,1,25,25
Madhura Nagar,Chaitanyapuri,33 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,16,1,45,45
Madhura Nagar,Dilsukhnagar,31 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar:,15,1,40,40
Madhura Nagar,Durgam Chervu,15 Min,@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,7,0,30,30
Madhura Nagar,Erragadda,8 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,5,1,15,15
Madhura Nagar,ESI Hospital,6 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital:,4,1,15,15
Madhura Nagar,Gandhi Bhavan,18 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,9,1,35,35
Madhura Nagar,Habsiguda,23 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,11,0,40,40
Madhura Nagar,Hitech City,17 Min,@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu: Hitech City:,8,0,35,35
Madhura Nagar,Irrum Manzil,7 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil:,4,1,15,15
Madhura Nagar,JNTU College,22 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,11,1,40,40
Madhura Nagar,Jubilee Hills Check Post,8 Min,@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post:,4,0,15,15
Madhura Nagar,Jubilee Hills Road No 5,5 Min,@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5:,3,0,15,15
Madhura Nagar,Khairatabad,10 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad:,5,1,25,25
Madhura Nagar,KPHB Colony,19 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,10,1,35,35
Madhura Nagar,Kukatpally,16 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,9,1,30,30
Madhura Nagar,Lakdikapul,12 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul:,6,1,25,25
Madhura Nagar,LB Nagar,37 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,18,1,45,45
Madhura Nagar,Madhapur,12 Min,@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur:,6,0,25,25
Madhura Nagar,Malakpet,24 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,12,1,40,40
Madhura Nagar,Mettuguda,18 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,9,0,40,40
Madhura Nagar,MG Bus station,22 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station:,11,1,35,35
Madhura Nagar,Miyapur,25 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,12,1,40,40
Madhura Nagar,Moosapet,12 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet:,7,1,25,25
Madhura Nagar,Musarambagh,28 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,14,1,40,40
Madhura Nagar,Nagole,31 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,15,0,45,45
Madhura Nagar,Nampally,16 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally:,8,1,30,30
Madhura Nagar,New Market,26 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,13,1,40,40
Madhura Nagar,NGRI,25 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI:,12,0,45,45
Madhura Nagar,Osmania Medical College,20 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College:,10,1,35,35
Madhura Nagar,Parade Grounds,12 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds:,7,0,30,30
Madhura Nagar,Paradise,10 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise:,6,0,25,25
Madhura Nagar,Pedamma Temple,10 Min,@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple:,5,0,25,25
Madhura Nagar,Prakash Nagar,6 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar:,4,0,15,15
Madhura Nagar,Punjagutta,5 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta:,3,1,15,15
Madhura Nagar,Rasool Pura,8 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura:,5,0,25,25
Madhura Nagar,S R Nagar,4 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: S R Nagar:,3,1,10,10
Madhura Nagar,Secunderabad,15 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,8,0,35,35
Madhura Nagar,Tarnaka,20 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,10,0,40,40
Madhura Nagar,Uppal,29 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,14,0,45,45
Madhura Nagar,Uppal Stadium,27 Min,@Blue: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,13,0,45,45
Madhura Nagar,Victoria Memorial,35 Min,@Blue: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,17,1,45,45
Madhura Nagar,Yusuf Guda,3 Min,@Blue: Madhura Nagar: Yusuf Guda:,2,0,10,10
Malakpet,Ameerpet,22 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:,11,0,35,35
Malakpet,Assembly,10 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly:,6,0,25,25
Malakpet,Balanagar,34 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,17,0,45,45
Malakpet,Begumpet,24 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet:,12,1,40,40
Malakpet,Bharat Nagar,30 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,15,0,40,40
Malakpet,Chaitanyapuri,9 Min,@Red: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,5,0,25,25
Malakpet,Dilsukhnagar,7 Min,@Red: Malakpet: New Market: Musarambagh: Dilsukhnagar:,4,0,15,15
Malakpet,Durgam Chervu,39 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,18,1,45,45
Malakpet,Erragadda,28 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,14,0,40,40
Malakpet,ESI Hospital,26 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital:,13,0,40,40
Malakpet,Gandhi Bhavan,6 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan:,4,0,15,15
Malakpet,Habsiguda,43 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,20,1,55,55
Malakpet,Hitech City,41 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu: Hitech City:,19,1,50,50
Malakpet,Irrum Manzil,17 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil:,9,0,30,30
Malakpet,JNTU College,42 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,20,0,50,50
Malakpet,Jubilee Hills Check Post,32 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post:,15,1,45,45
Malakpet,Jubilee Hills Road No 5,29 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5:,14,1,40,40
Malakpet,Khairatabad,14 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad:,8,0,30,30
Malakpet,KPHB Colony,39 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,19,0,45,45
Malakpet,Kukatpally,36 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,18,0,45,45
Malakpet,Lakdikapul,12 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul:,7,0,25,25
Malakpet,LB Nagar,13 Min,@Red: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,7,0,30,30
Malakpet,Madhapur,36 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur:,17,1,45,45
Malakpet,Madhura Nagar,24 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar:,12,1,40,40
Malakpet,Mettuguda,38 Min,@Red: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,18,1,50,50
